order_id,order_date,product_id,customer_id,order_value,quantity,fulfilled
ORD-16341,2022-12-15,P00076,C00864,69744.08,4,False
ORD-16342,2022-12-15,P00085,C00950,3301.77,1,False
ORD-16343,2022-12-15,P00014,C01064,68741.848,4,False
ORD-16344,2022-12-15,P00018,C00848,30623.49,2,False
ORD-16345,2022-12-15,P00062,C00176,5123.85,1,False
ORD-16346,2022-12-15,P00009,C00318,17249.2,5,False
ORD-16347,2022-12-15,P00043,C00528,4813.968,1,False
ORD-16348,2022-12-15,P00007,C00664,3981.32,2,False
ORD-16349,2022-12-15,P00120,C00673,41464.494,3,False
ORD-16350,2022-12-15,P00099,C00910,2274.06,1,False
ORD-16351,2022-12-15,P00071,C01013,49361.535,5,False
ORD-16352,2022-12-15,P00078,C01002,14443.2585,3,False
ORD-16353,2022-12-15,P00074,C00438,4922.072,1,False
ORD-16354,2022-12-15,P00148,C00513,2624.74,1,False
ORD-16355,2022-12-15,P00001,C00555,20216.35,1,False
ORD-16356,2022-12-15,P00082,C00623,1208.1280000000002,4,False
ORD-16357,2022-12-15,P00062,C00778,25619.25,5,False
ORD-16358,2022-12-15,P00074,C00553,24610.36,4,False
ORD-16359,2022-12-15,P00105,C00038,1839.903,2,False
ORD-16360,2022-12-15,P00046,C00898,15674.55,3,False
ORD-16361,2022-12-15,P00083,C00945,25829.2,4,False
ORD-16362,2022-12-15,P00027,C00471,28724.7225,5,False
ORD-16363,2022-12-15,P00043,C01060,10831.428,2,False
ORD-16364,2022-12-15,P00135,C00764,31476.9,2,False
ORD-16365,2022-12-15,P00013,C00492,5740.04,4,False
ORD-16366,2022-12-15,P00007,C00665,3981.32,2,False
ORD-16367,2022-12-15,P00103,C01031,66810.996,4,False
ORD-16368,2022-12-15,P00109,C00814,33153.6,5,False
ORD-16369,2022-12-15,P00072,C00990,58912.24,4,False
ORD-16370,2022-12-15,P00111,C00528,3241.82,2,False
ORD-16371,2022-12-16,P00068,C00601,39328.38,3,False
ORD-16372,2022-12-16,P00107,C00053,3435.9,5,False
ORD-16373,2022-12-16,P00042,C01066,22467.08,4,False
ORD-16374,2022-12-16,P00126,C00337,22712.049,3,False
ORD-16375,2022-12-16,P00105,C01123,1839.903,2,False
ORD-16376,2022-12-16,P00039,C00942,9136.8625,5,False
ORD-16377,2022-12-16,P00104,C00242,20574.050000000003,5,False
ORD-16378,2022-12-16,P00049,C00883,10983.463,2,False
ORD-16379,2022-12-16,P00101,C00406,36117.92,2,False
ORD-16380,2022-12-16,P00127,C00031,15875.069999999998,5,False
ORD-16381,2022-12-16,P00127,C00162,3342.12,1,False
ORD-16382,2022-12-16,P00053,C01079,55909.16,4,False
ORD-16383,2022-12-16,P00098,C00692,12462.024,4,False
ORD-16384,2022-12-16,P00045,C00264,1377.6,2,False
ORD-16385,2022-12-16,P00106,C00707,3408.35,1,False
ORD-16386,2022-12-16,P00128,C00351,2605.46,1,False
ORD-16387,2022-12-16,P00038,C00505,13861.58,2,False
ORD-16388,2022-12-16,P00079,C00903,140.52399999999997,1,False
ORD-16389,2022-12-16,P00087,C00904,14676.264,3,False
ORD-16390,2022-12-16,P00065,C00653,18758.72,4,False
ORD-16391,2022-12-16,P00140,C00495,26792.432,4,False
ORD-16392,2022-12-16,P00090,C00670,31470.16,5,False
ORD-16393,2022-12-16,P00082,C00796,377.54,1,False
ORD-16394,2022-12-16,P00056,C01045,3066.942,3,False
ORD-16395,2022-12-16,P00029,C00885,6842.76,4,False
ORD-16396,2022-12-16,P00074,C00490,24610.36,4,False
ORD-16397,2022-12-16,P00002,C00280,20293.16,2,False
ORD-16398,2022-12-16,P00033,C00826,13860.544000000002,4,False
ORD-16399,2022-12-17,P00083,C01162,25829.2,4,False
ORD-16400,2022-12-17,P00107,C00319,3435.9,5,False
ORD-16401,2022-12-17,P00074,C00726,18457.77,3,False
ORD-16402,2022-12-17,P00010,C00253,29117.25,2,False
ORD-16403,2022-12-17,P00105,C00132,968.37,1,False
ORD-16404,2022-12-17,P00050,C00896,18903.12,3,False
ORD-16405,2022-12-17,P00115,C00026,7994.400000000001,3,False
ORD-16406,2022-12-17,P00146,C01191,79564.48,4,False
ORD-16407,2022-12-17,P00059,C00907,2750.231,1,False
ORD-16408,2022-12-17,P00111,C00184,8104.55,5,False
ORD-16409,2022-12-17,P00031,C00875,4282.66,2,False
ORD-16410,2022-12-17,P00118,C00562,33492.1,5,False
ORD-16411,2022-12-17,P00136,C00077,56101.5,5,False
ORD-16412,2022-12-17,P00021,C00299,12329.157,1,False
ORD-16413,2022-12-17,P00136,C00658,56101.5,5,False
ORD-16414,2022-12-17,P00084,C00369,2271.93,3,False
ORD-16415,2022-12-17,P00138,C00135,1945.134,2,False
ORD-16416,2022-12-17,P00083,C00293,6457.3,1,False
ORD-16417,2022-12-17,P00049,C00697,10405.386,2,False
ORD-16418,2022-12-17,P00109,C00736,31495.92,5,False
ORD-16419,2022-12-17,P00028,C00812,29141.744,4,False
ORD-16420,2022-12-17,P00088,C00072,8643.34,2,False
ORD-16421,2022-12-17,P00116,C00508,17834.4,5,False
ORD-16422,2022-12-17,P00017,C00210,6972.960000000001,2,False
ORD-16423,2022-12-17,P00044,C01057,8601.0,4,False
ORD-16424,2022-12-17,P00063,C00520,13593.17,2,False
ORD-16425,2022-12-17,P00055,C00408,28930.86,5,False
ORD-16426,2022-12-17,P00040,C00667,8463.88,4,False
ORD-16427,2022-12-17,P00110,C00610,15665.4,3,False
ORD-16428,2022-12-17,P00076,C00309,34872.04,2,False
ORD-16429,2022-12-17,P00040,C00267,8040.685999999999,4,False
ORD-16430,2022-12-17,P00127,C01021,6015.816,2,False
ORD-16431,2022-12-18,P00029,C00277,1625.1555,1,False
ORD-16432,2022-12-18,P00096,C01160,2277.26,2,False
ORD-16433,2022-12-18,P00140,C00255,33490.54,5,False
ORD-16434,2022-12-18,P00031,C00390,8565.32,4,False
ORD-16435,2022-12-18,P00110,C00096,10443.6,2,False
ORD-16436,2022-12-18,P00147,C00253,9055.276499999998,3,False
ORD-16437,2022-12-18,P00064,C00617,15913.35,5,False
ORD-16438,2022-12-18,P00093,C00625,23026.45,5,False
ORD-16439,2022-12-18,P00133,C00854,1984.5,1,False
ORD-16440,2022-12-18,P00083,C01148,12268.87,2,False
ORD-16441,2022-12-18,P00033,C00052,17325.68,4,False
ORD-16442,2022-12-18,P00126,C00385,15938.28,2,False
ORD-16443,2022-12-18,P00064,C00013,6047.072999999999,2,False
ORD-16444,2022-12-18,P00037,C00183,5180.38,1,False
ORD-16445,2022-12-18,P00063,C00173,21462.9,3,False
ORD-16446,2022-12-18,P00014,C00321,90449.8,5,False
ORD-16447,2022-12-18,P00117,C00743,6353.86,2,False
ORD-16448,2022-12-18,P00067,C00410,4346.07,3,False
ORD-16449,2022-12-18,P00104,C00699,7818.139,2,False
ORD-16450,2022-12-18,P00073,C00254,2268.73,1,False
ORD-16451,2022-12-18,P00076,C00342,17436.02,1,False
ORD-16452,2022-12-18,P00045,C01041,2066.4,3,False
ORD-16453,2022-12-18,P00132,C01119,20205.711000000003,1,False
ORD-16454,2022-12-18,P00040,C00051,8463.88,5,False
ORD-16455,2022-12-18,P00149,C01137,14012.752,1,False
ORD-16456,2022-12-18,P00081,C00873,1133.2,4,False
ORD-16457,2022-12-18,P00015,C00203,10485.162,1,False
ORD-16458,2022-12-18,P00101,C01165,16253.064,1,False
ORD-16459,2022-12-18,P00131,C00989,18803.44,4,False
ORD-16460,2022-12-18,P00045,C00605,654.3599999999999,1,False
ORD-16461,2022-12-18,P00092,C00848,1178.69,1,False
ORD-16462,2022-12-18,P00031,C01150,6423.99,3,False
ORD-16463,2022-12-18,P00139,C00769,20386.8575,5,False
ORD-16464,2022-12-18,P00002,C00403,48196.255,5,False
ORD-16465,2022-12-18,P00146,C01120,19891.12,1,False
ORD-16466,2022-12-18,P00008,C00774,8778.04,4,False
ORD-16467,2022-12-19,P00026,C00102,4597.05,2,False
ORD-16468,2022-12-19,P00116,C01015,17834.4,5,False
ORD-16469,2022-12-19,P00020,C01065,18927.504,4,False
ORD-16470,2022-12-19,P00052,C01068,13370.97,3,False
ORD-16471,2022-12-19,P00009,C00128,16386.74,5,False
ORD-16472,2022-12-19,P00011,C01164,23813.4125,5,False
ORD-16473,2022-12-19,P00056,C00637,4089.256,4,False
ORD-16474,2022-12-19,P00132,C00022,20205.711000000003,1,False
ORD-16475,2022-12-19,P00038,C00940,6930.79,1,False
ORD-16476,2022-12-19,P00066,C01190,7007.92,2,False
ORD-16477,2022-12-19,P00134,C00243,1330.24,1,False
ORD-16478,2022-12-19,P00038,C00997,27723.16,4,False
ORD-16479,2022-12-19,P00079,C00640,443.76,3,False
ORD-16480,2022-12-19,P00113,C00476,30773.04,3,False
ORD-16481,2022-12-19,P00026,C00140,4839.0,2,False
ORD-16482,2022-12-19,P00088,C01022,4321.67,1,False
ORD-16483,2022-12-19,P00019,C00427,3586.784,4,False
ORD-16484,2022-12-19,P00054,C00027,3411.24,2,False
ORD-16485,2022-12-19,P00119,C01031,53669.88,3,False
ORD-16486,2022-12-19,P00106,C00800,12951.73,4,False
ORD-16487,2022-12-19,P00138,C00377,3241.8900000000003,3,False
ORD-16488,2022-12-19,P00064,C00651,15913.35,5,False
ORD-16489,2022-12-20,P00057,C00793,2062.47,1,False
ORD-16490,2022-12-20,P00123,C00006,3078.64,2,False
ORD-16491,2022-12-20,P00088,C00774,4105.586499999999,1,False
ORD-16492,2022-12-20,P00079,C00518,266.256,2,False
ORD-16493,2022-12-20,P00121,C01054,6418.12,1,False
ORD-16494,2022-12-20,P00149,C00563,66560.57199999999,4,False
ORD-16495,2022-12-20,P00095,C00276,13772.784,3,False
ORD-16496,2022-12-20,P00146,C00833,47738.688,3,False
ORD-16497,2022-12-20,P00045,C00375,654.3599999999999,1,False
ORD-16498,2022-12-20,P00007,C00852,7962.64,4,False
ORD-16499,2022-12-20,P00145,C00760,13401.85,5,False
ORD-16500,2022-12-20,P00024,C00569,11961.107999999998,4,False
ORD-16501,2022-12-20,P00089,C00797,18551.505,3,False
ORD-16502,2022-12-20,P00129,C01200,3965.52,2,False
ORD-16503,2022-12-20,P00018,C00677,68052.2,5,False
ORD-16504,2022-12-20,P00018,C00053,34026.1,2,False
ORD-16505,2022-12-20,P00127,C00248,13368.48,4,False
ORD-16506,2022-12-20,P00140,C00289,6345.576,1,False
ORD-16507,2022-12-20,P00145,C00641,5360.74,2,False
ORD-16508,2022-12-20,P00129,C00401,5650.865999999999,3,False
ORD-16509,2022-12-20,P00132,C00581,22450.79,1,False
ORD-16510,2022-12-20,P00089,C01097,26037.2,4,False
ORD-16511,2022-12-20,P00117,C00970,15884.65,5,False
ORD-16512,2022-12-20,P00053,C00782,69886.45000000001,5,False
ORD-16513,2022-12-20,P00118,C00769,6698.42,1,False
ORD-16514,2022-12-20,P00078,C00291,4561.029,1,False
ORD-16515,2022-12-20,P00084,C00866,1211.696,2,False
ORD-16516,2022-12-20,P00078,C00464,12162.744,3,False
ORD-16517,2022-12-20,P00142,C00116,9267.0,5,False
ORD-16518,2022-12-20,P00024,C00326,3147.66,1,False
ORD-16519,2022-12-21,P00122,C00269,88608.0,4,False
ORD-16520,2022-12-21,P00136,C00005,56101.5,5,False
ORD-16521,2022-12-21,P00001,C00625,40432.7,2,False
ORD-16522,2022-12-21,P00011,C00581,10026.7,2,False
ORD-16523,2022-12-21,P00043,C00537,12034.92,2,False
ORD-16524,2022-12-21,P00104,C00883,3291.8480000000004,1,False
ORD-16525,2022-12-21,P00045,C00442,2204.16,4,False
ORD-16526,2022-12-21,P00112,C00226,2071.95,1,False
ORD-16527,2022-12-21,P00069,C01027,8688.16,2,False
ORD-16528,2022-12-21,P00022,C00280,22039.7,5,False
ORD-16529,2022-12-21,P00127,C00490,15875.069999999998,5,False
ORD-16530,2022-12-21,P00059,C00017,11579.92,4,False
ORD-16531,2022-12-21,P00023,C00029,6689.71,4,False
ORD-16532,2022-12-21,P00034,C00470,35824.899999999994,5,False
ORD-16533,2022-12-21,P00082,C01160,1510.16,4,False
ORD-16534,2022-12-21,P00058,C00627,15415.346,4,False
ORD-16535,2022-12-21,P00010,C00716,48528.75,3,False
ORD-16536,2022-12-21,P00011,C00333,20053.4,4,False
ORD-16537,2022-12-21,P00038,C01078,20792.37,3,False
ORD-16538,2022-12-21,P00025,C00294,92471.0,5,False
ORD-16539,2022-12-21,P00124,C01148,4359.25,5,False
ORD-16540,2022-12-21,P00052,C00244,4011.291,1,False
ORD-16541,2022-12-21,P00078,C00931,22805.145000000004,5,False
ORD-16542,2022-12-21,P00097,C00961,2107.36,2,False
ORD-16543,2022-12-21,P00038,C00168,34653.95,5,False
ORD-16544,2022-12-21,P00146,C00212,47738.688,3,False
ORD-16545,2022-12-21,P00082,C00229,1510.16,5,False
ORD-16546,2022-12-21,P00043,C00931,12034.92,2,False
ORD-16547,2022-12-21,P00046,C01194,20899.4,4,False
ORD-16548,2022-12-21,P00099,C00313,3638.496,2,False
ORD-16549,2022-12-21,P00144,C00840,23587.2,4,False
ORD-16550,2022-12-21,P00105,C00533,1936.74,2,False
ORD-16551,2022-12-21,P00124,C00341,1656.515,2,False
ORD-16552,2022-12-21,P00024,C00011,3147.66,1,False
ORD-16553,2022-12-21,P00022,C01110,13223.82,3,False
ORD-16554,2022-12-22,P00129,C00081,9913.8,5,False
ORD-16555,2022-12-22,P00086,C00900,10813.546,2,False
ORD-16556,2022-12-22,P00091,C00337,5442.6735,3,False
ORD-16557,2022-12-22,P00065,C00912,15006.976000000002,4,False
ORD-16558,2022-12-22,P00139,C00109,21459.85,5,False
ORD-16559,2022-12-22,P00005,C00396,9870.112,4,False
ORD-16560,2022-12-22,P00143,C00490,16068.51,3,False
ORD-16561,2022-12-22,P00031,C00140,8565.32,4,False
ORD-16562,2022-12-22,P00104,C00525,11109.987,3,False
ORD-16563,2022-12-22,P00063,C01195,28617.2,4,False
ORD-16564,2022-12-22,P00028,C00160,7668.88,1,False
ORD-16565,2022-12-22,P00024,C01114,3147.66,1,False
ORD-16566,2022-12-22,P00128,C00685,7816.38,3,False
ORD-16567,2022-12-22,P00109,C00129,11935.296,2,False
ORD-16568,2022-12-22,P00137,C00196,4738.43,1,False
ORD-16569,2022-12-22,P00101,C01093,90294.8,5,False
ORD-16570,2022-12-22,P00103,C00727,74234.44,4,False
ORD-16571,2022-12-22,P00074,C00848,12305.18,2,False
ORD-16572,2022-12-22,P00144,C00010,4717.4400000000005,1,False
ORD-16573,2022-12-22,P00107,C00490,1958.463,3,False
ORD-16574,2022-12-22,P00079,C00460,591.68,4,False
ORD-16575,2022-12-22,P00116,C00890,14267.52,4,False
ORD-16576,2022-12-22,P00054,C00899,1364.496,1,False
ORD-16577,2022-12-22,P00116,C00523,3388.536,1,False
ORD-16578,2022-12-22,P00110,C00119,10443.6,2,False
ORD-16579,2022-12-22,P00049,C00149,11561.54,2,False
ORD-16580,2022-12-22,P00120,C01072,29178.718,2,False
ORD-16581,2022-12-22,P00043,C00632,30087.3,5,False
ORD-16582,2022-12-22,P00052,C00251,4456.99,1,False
ORD-16583,2022-12-23,P00052,C00756,8468.280999999999,2,False
ORD-16584,2022-12-23,P00129,C00165,1586.208,1,False
ORD-16585,2022-12-23,P00070,C00693,81245.44,4,False
ORD-16586,2022-12-23,P00050,C00311,31505.2,5,False
ORD-16587,2022-12-23,P00081,C00827,1076.54,4,False
ORD-16588,2022-12-23,P00027,C01178,24189.24,4,False
ORD-16589,2022-12-23,P00019,C00651,5324.132499999999,5,False
ORD-16590,2022-12-23,P00004,C00919,9673.413,2,False
ORD-16591,2022-12-23,P00105,C00407,2324.088,3,False
ORD-16592,2022-12-23,P00004,C00237,25456.35,5,False
ORD-16593,2022-12-23,P00044,C00681,8601.0,4,False
ORD-16594,2022-12-23,P00144,C00677,22407.84,4,False
ORD-16595,2022-12-23,P00120,C01185,30714.44,2,False
ORD-16596,2022-12-23,P00040,C01121,1692.7759999999998,1,False
ORD-16597,2022-12-23,P00125,C00199,19666.4,4,False
ORD-16598,2022-12-23,P00067,C00576,5794.760000000001,5,False
ORD-16599,2022-12-23,P00090,C00628,31470.16,4,False
ORD-16600,2022-12-23,P00020,C00598,5257.64,1,False
ORD-16601,2022-12-23,P00125,C00568,19666.4,4,False
ORD-16602,2022-12-23,P00063,C00729,7154.3,1,False
ORD-16603,2022-12-23,P00146,C01084,31825.792,2,False
ORD-16604,2022-12-23,P00067,C00707,1303.821,1,False
ORD-16605,2022-12-23,P00099,C00781,9096.24,4,False
ORD-16606,2022-12-23,P00013,C00655,5453.038,4,False
ORD-16607,2022-12-23,P00054,C00818,8528.099999999999,5,False
ORD-16608,2022-12-23,P00113,C00434,41030.72,4,False
ORD-16609,2022-12-23,P00138,C01192,1026.5985,1,False
ORD-16610,2022-12-23,P00060,C01196,600.7705,1,False
ORD-16611,2022-12-23,P00120,C00247,36857.328,3,False
ORD-16612,2022-12-23,P00089,C00387,26037.2,4,False
ORD-16613,2022-12-23,P00146,C01131,71608.03199999999,4,False
ORD-16614,2022-12-24,P00097,C00594,4214.72,4,False
ORD-16615,2022-12-24,P00022,C00211,17631.76,4,False
ORD-16616,2022-12-24,P00069,C00319,4344.08,1,False
ORD-16617,2022-12-24,P00078,C00208,14443.2585,3,False
ORD-16618,2022-12-24,P00099,C01171,4548.12,2,False
ORD-16619,2022-12-24,P00120,C00349,30714.44,2,False
ORD-16620,2022-12-24,P00124,C00611,4359.25,5,False
ORD-16621,2022-12-24,P00038,C01042,6930.79,1,False
ORD-16622,2022-12-24,P00050,C01070,6301.04,1,False
ORD-16623,2022-12-24,P00029,C00260,1710.69,1,False
ORD-16624,2022-12-24,P00011,C00410,16042.72,4,False
ORD-16625,2022-12-24,P00104,C00637,8229.62,2,False
ORD-16626,2022-12-24,P00046,C00945,18809.460000000003,4,False
ORD-16627,2022-12-24,P00135,C00863,31476.9,2,False
ORD-16628,2022-12-24,P00143,C01041,10712.34,2,False
ORD-16629,2022-12-24,P00032,C00281,39354.63,3,False
ORD-16630,2022-12-24,P00093,C00610,4375.0255,1,False
ORD-16631,2022-12-24,P00011,C00709,18048.06,4,False
ORD-16632,2022-12-24,P00123,C00104,3078.64,2,False
ORD-16633,2022-12-24,P00121,C00440,32090.6,5,False
ORD-16634,2022-12-24,P00038,C01155,6237.711,1,False
ORD-16635,2022-12-24,P00125,C00537,24583.0,5,False
ORD-16636,2022-12-24,P00101,C00356,16253.064,1,False
ORD-16637,2022-12-24,P00021,C01016,64890.3,5,False
ORD-16638,2022-12-24,P00065,C00719,18758.72,4,False
ORD-16639,2022-12-24,P00070,C01043,60934.08,3,False
ORD-16640,2022-12-24,P00015,C00158,23300.36,2,False
ORD-16641,2022-12-24,P00132,C00147,40411.422000000006,2,False
ORD-16642,2022-12-24,P00047,C00592,8167.473,3,False
ORD-16643,2022-12-24,P00073,C00132,6806.1900000000005,3,False
ORD-16644,2022-12-24,P00118,C00339,26793.68,5,False
ORD-16645,2022-12-24,P00085,C01128,10565.664,4,False
ORD-16646,2022-12-25,P00079,C01128,295.84,2,False
ORD-16647,2022-12-25,P00097,C00970,2107.36,2,False
ORD-16648,2022-12-25,P00137,C00638,23692.15,5,False
ORD-16649,2022-12-25,P00101,C00139,72235.84,4,False
ORD-16650,2022-12-25,P00117,C01015,15884.65,5,False
ORD-16651,2022-12-25,P00137,C00382,23692.15,5,False
ORD-16652,2022-12-25,P00123,C00976,1539.32,1,False
ORD-16653,2022-12-25,P00120,C00535,76786.09999999999,5,False
ORD-16654,2022-12-25,P00022,C00539,7052.704,2,False
ORD-16655,2022-12-25,P00149,C00275,16640.142999999996,1,False
ORD-16656,2022-12-25,P00086,C00638,5691.34,1,False
ORD-16657,2022-12-25,P00091,C01191,7638.84,4,False
ORD-16658,2022-12-25,P00100,C00975,33320.52,4,False
ORD-16659,2022-12-25,P00011,C00153,10026.7,2,False
ORD-16660,2022-12-25,P00144,C00726,15921.360000000002,3,False
ORD-16661,2022-12-25,P00019,C00969,5043.915,5,False
ORD-16662,2022-12-25,P00018,C00992,51039.15,3,False
ORD-16663,2022-12-25,P00119,C00911,57247.872,4,False
ORD-16664,2022-12-25,P00108,C00323,27767.1,5,False
ORD-16665,2022-12-25,P00047,C00674,6877.872,3,False
ORD-16666,2022-12-25,P00056,C00731,4089.256,4,False
ORD-16667,2022-12-25,P00033,C00528,8662.84,2,False
ORD-16668,2022-12-25,P00125,C01016,14749.8,3,False
ORD-16669,2022-12-25,P00100,C00884,23740.8705,3,False
ORD-16670,2022-12-25,P00007,C00828,7962.64,4,False
ORD-16671,2022-12-25,P00114,C01177,7085.88,2,False
ORD-16672,2022-12-25,P00144,C00264,29484.0,5,False
ORD-16673,2022-12-25,P00129,C01102,5948.28,3,False
ORD-16674,2022-12-25,P00039,C00947,1923.55,1,False
ORD-16675,2022-12-25,P00093,C00013,13815.87,3,False
ORD-16676,2022-12-26,P00150,C00436,7572.54,1,False
ORD-16677,2022-12-26,P00102,C00899,33241.25,5,False
ORD-16678,2022-12-26,P00045,C01076,2066.4,3,False
ORD-16679,2022-12-26,P00007,C00735,7962.64,4,False
ORD-16680,2022-12-26,P00040,C00318,10579.85,5,False
ORD-16681,2022-12-26,P00049,C00553,5780.77,1,False
ORD-16682,2022-12-26,P00105,C00414,774.696,1,False
ORD-16683,2022-12-26,P00060,C00767,632.39,1,False
ORD-16684,2022-12-26,P00145,C00262,8577.184,4,False
ORD-16685,2022-12-26,P00026,C00206,4355.1,2,False
ORD-16686,2022-12-26,P00148,C00387,7480.508999999999,3,False
ORD-16687,2022-12-26,P00113,C01046,9744.796,1,False
ORD-16688,2022-12-26,P00120,C00477,76786.09999999999,5,False
ORD-16689,2022-12-26,P00132,C01103,89803.16,4,False
ORD-16690,2022-12-26,P00079,C00815,147.92,1,False
ORD-16691,2022-12-26,P00001,C01067,57616.5975,3,False
ORD-16692,2022-12-26,P00073,C00262,10776.4675,5,False
ORD-16693,2022-12-26,P00046,C00607,23511.825,5,False
ORD-16694,2022-12-26,P00042,C00077,21343.726,4,False
ORD-16695,2022-12-26,P00111,C00936,7294.095,5,False
ORD-16696,2022-12-26,P00140,C00295,28202.56,4,False
ORD-16697,2022-12-26,P00029,C00542,6842.76,4,False
ORD-16698,2022-12-26,P00004,C01024,20365.08,4,False
ORD-16699,2022-12-26,P00059,C00646,2894.98,1,False
ORD-16700,2022-12-26,P00117,C00762,9530.79,3,False
ORD-16701,2022-12-26,P00092,C00603,1178.69,1,False
ORD-16702,2022-12-27,P00002,C00919,50732.9,5,False
ORD-16703,2022-12-27,P00035,C01093,10156.71,3,False
ORD-16704,2022-12-27,P00102,C00317,29917.125,5,False
ORD-16705,2022-12-27,P00032,C00776,12462.2995,1,False
ORD-16706,2022-12-27,P00020,C00889,4994.758,1,False
ORD-16707,2022-12-27,P00130,C00454,23676.85,5,False
ORD-16708,2022-12-27,P00138,C01042,3079.7955,3,False
ORD-16709,2022-12-27,P00113,C00567,30773.04,3,False
ORD-16710,2022-12-27,P00080,C00009,38900.4,4,False
ORD-16711,2022-12-27,P00044,C00556,1720.2,1,False
ORD-16712,2022-12-27,P00057,C00192,6599.904,4,False
ORD-16713,2022-12-27,P00134,C00327,3192.5760000000005,3,False
ORD-16714,2022-12-27,P00011,C00886,9024.03,2,False
ORD-16715,2022-12-27,P00009,C00788,15524.28,5,False
ORD-16716,2022-12-27,P00060,C00326,3161.95,5,False
ORD-16717,2022-12-27,P00094,C00085,32140.2,5,False
ORD-16718,2022-12-27,P00116,C00183,6777.072,2,False
ORD-16719,2022-12-27,P00069,C00763,13032.24,3,False
ORD-16720,2022-12-27,P00087,C00682,11618.709,2,False
ORD-16721,2022-12-27,P00102,C01167,18947.5125,3,False
ORD-16722,2022-12-27,P00040,C01084,6347.91,3,False
ORD-16723,2022-12-27,P00084,C00438,2271.93,3,False
ORD-16724,2022-12-27,P00093,C00489,4605.29,1,False
ORD-16725,2022-12-27,P00119,C00207,17889.96,1,False
ORD-16726,2022-12-27,P00076,C00804,69744.08,4,False
ORD-16727,2022-12-27,P00106,C00948,13633.4,4,False
ORD-16728,2022-12-27,P00136,C00648,33660.899999999994,3,False
ORD-16729,2022-12-27,P00131,C00852,4465.816999999999,1,False
ORD-16730,2022-12-27,P00132,C00334,112253.95,5,False
ORD-16731,2022-12-27,P00004,C00845,12219.048000000004,3,False
ORD-16732,2022-12-27,P00075,C00630,18286.11,1,False
ORD-16733,2022-12-27,P00076,C00861,87180.1,5,False
ORD-16734,2022-12-27,P00148,C00581,10498.96,5,False
ORD-16735,2022-12-28,P00035,C00988,3047.0130000000004,1,False
ORD-16736,2022-12-28,P00147,C00822,12073.702,4,False
ORD-16737,2022-12-28,P00076,C00100,34872.04,2,False
ORD-16738,2022-12-28,P00063,C00643,28617.2,4,False
ORD-16739,2022-12-28,P00146,C00298,37793.128,2,False
ORD-16740,2022-12-28,P00040,C01081,5713.119,3,False
ORD-16741,2022-12-28,P00140,C00409,16921.536000000004,3,False
ORD-16742,2022-12-28,P00018,C01091,51039.15,3,False
ORD-16743,2022-12-28,P00038,C00297,20792.37,3,False
ORD-16744,2022-12-28,P00006,C01092,10363.28,4,False
ORD-16745,2022-12-28,P00080,C00804,19450.2,2,False
ORD-16746,2022-12-28,P00101,C00262,34312.024,2,False
ORD-16747,2022-12-28,P00144,C00575,18869.76,4,False
ORD-16748,2022-12-28,P00102,C00658,33241.25,5,False
ORD-16749,2022-12-28,P00114,C00439,10628.82,3,False
ORD-16750,2022-12-28,P00028,C01191,23006.64,3,False
ORD-16751,2022-12-28,P00130,C00811,18941.48,4,False
ORD-16752,2022-12-28,P00139,C01191,4077.3715,1,False
ORD-16753,2022-12-28,P00094,C01169,32140.2,5,False
ORD-16754,2022-12-28,P00066,C00408,14015.84,4,False
ORD-16755,2022-12-28,P00066,C00264,9986.286,3,False
ORD-16756,2022-12-28,P00086,C00863,11382.68,2,False
ORD-16757,2022-12-28,P00041,C00741,18235.68,3,False
ORD-16758,2022-12-28,P00026,C00317,4597.05,2,False
ORD-16759,2022-12-28,P00040,C00413,8463.88,4,False
ORD-16760,2022-12-28,P00064,C00175,7638.408,3,False
ORD-16761,2022-12-28,P00085,C00549,13207.08,4,False
ORD-16762,2022-12-28,P00049,C00517,5491.7315,1,False
ORD-16763,2022-12-28,P00073,C00056,2268.73,1,False
ORD-16764,2022-12-28,P00079,C00079,295.84,2,False
ORD-16765,2022-12-29,P00106,C00175,3237.9325,1,False
ORD-16766,2022-12-29,P00111,C00608,4862.7300000000005,3,False
ORD-16767,2022-12-29,P00070,C00991,20311.36,1,False
ORD-16768,2022-12-29,P00130,C00522,24923.0,5,False
ORD-16769,2022-12-29,P00133,C00539,9426.375,5,False
ORD-16770,2022-12-29,P00097,C00228,5268.400000000001,5,False
ORD-16771,2022-12-29,P00058,C01044,16226.68,4,False
ORD-16772,2022-12-29,P00138,C01122,3241.8900000000003,3,False
ORD-16773,2022-12-29,P00021,C00429,25956.12,2,False
ORD-16774,2022-12-29,P00098,C00960,9838.44,3,False
ORD-16775,2022-12-29,P00021,C00883,23360.508,2,False
ORD-16776,2022-12-29,P00108,C01065,5553.42,1,False
ORD-16777,2022-12-29,P00095,C00943,11477.32,2,False
ORD-16778,2022-12-29,P00087,C00841,18345.33,3,False
ORD-16779,2022-12-29,P00013,C00353,4089.7785,3,False
ORD-16780,2022-12-29,P00103,C00878,18558.61,1,False
ORD-16781,2022-12-29,P00024,C00228,3147.66,1,False
ORD-16782,2022-12-29,P00070,C01080,20311.36,1,False
ORD-16783,2022-12-29,P00032,C00022,26236.42,2,False
ORD-16784,2022-12-29,P00086,C00592,28456.7,5,False
ORD-16785,2022-12-29,P00110,C00381,9399.24,2,False
