order_id,order_date,customer_id,product_id,units,discount_pct,status,delivery_date,channel
ORD-12099,2023-03-26,C00357,P00017,2,0.05,Completed,2023-04-01,Online
ORD-12100,2023-03-26,C00503,P00050,2,0.1,Completed,2023-04-02,Store
ORD-12101,2023-03-26,C00452,P00002,3,0.0,Completed,2023-03-31,Store
ORD-12102,2023-03-26,C00527,P00019,2,0.05,Completed,2023-03-30,Store
ORD-12103,2023-03-26,C00987,P00034,3,0.1,Completed,2023-03-31,Online
ORD-12104,2023-03-26,C01060,P00044,3,0.05,Completed,2023-03-31,Online
ORD-12105,2023-03-26,C00104,P00040,3,0.1,Completed,2023-03-31,Online
ORD-12106,2023-03-26,C01166,P00045,3,0.05,Completed,2023-03-30,Store
ORD-12107,2023-03-26,C00008,P00015,3,0.1,Completed,2023-03-31,Online
ORD-12108,2023-03-26,C01143,P00004,2,0.1,Completed,2023-04-01,Online
ORD-12109,2023-03-26,C00579,P00031,2,0.0,Completed,2023-03-30,Online
ORD-12110,2023-03-26,C00906,P00003,2,0.1,Completed,2023-03-31,Online
ORD-12111,2023-03-26,C00300,P00036,3,0.0,Completed,2023-03-29,Online
ORD-12112,2023-03-26,C00149,P00024,1,0.05,Completed,2023-03-30,Online
ORD-12113,2023-03-26,C00021,P00012,3,0.1,Completed,2023-03-31,Online
ORD-12114,2023-03-26,C00590,P00006,1,0.0,Completed,2023-04-01,Store
ORD-12115,2023-03-26,C00259,P00001,2,0.1,Completed,2023-03-31,Store
ORD-12116,2023-03-26,C00258,P00006,2,0.1,Completed,2023-03-28,Store
ORD-12117,2023-03-26,C01111,P00031,2,0.1,Completed,2023-03-30,Store
ORD-12118,2023-03-26,C00128,P00006,3,0.1,Completed,2023-03-28,Store
ORD-12119,2023-03-26,C01129,P00037,3,0.0,Completed,2023-03-31,Store
ORD-12120,2023-03-26,C00299,P00022,3,0.0,Completed,2023-03-31,Store
ORD-12121,2023-03-27,C00925,P00032,3,0.1,Completed,2023-03-31,Store
ORD-12122,2023-03-27,C00783,P00045,1,0.0,Completed,2023-03-29,Store
ORD-12123,2023-03-27,C00086,P00044,3,0.0,Completed,2023-03-31,Store
ORD-12124,2023-03-27,C00442,P00017,1,0.0,Completed,2023-04-01,Online
ORD-12125,2023-03-27,C01034,P00001,3,0.1,Cancelled,,Store
ORD-12126,2023-03-27,C00267,P00042,2,0.1,Completed,2023-03-31,Store
ORD-12127,2023-03-27,C00915,P00016,1,0.05,Completed,2023-04-01,Online
ORD-12128,2023-03-27,C01032,P00009,1,0.1,Completed,2023-04-03,Store
ORD-12129,2023-03-27,C00086,P00008,3,0.1,Completed,2023-03-30,Online
ORD-12130,2023-03-27,C00304,P00009,2,0.0,Completed,2023-03-30,Store
ORD-12131,2023-03-27,C00757,P00037,1,0.05,Completed,2023-03-30,Online
ORD-12132,2023-03-27,C00340,P00005,2,0.0,Completed,2023-03-31,Store
ORD-12133,2023-03-27,C00850,P00013,1,0.0,Completed,2023-04-04,Store
ORD-12134,2023-03-27,C00412,P00005,3,0.1,Completed,2023-03-31,Store
ORD-12135,2023-03-27,C00704,P00012,2,0.05,Completed,2023-04-02,Online
ORD-12136,2023-03-27,C00936,P00045,3,0.0,Completed,2023-03-31,Store
ORD-12137,2023-03-27,C00602,P00031,3,0.0,Completed,2023-03-29,Online
ORD-12138,2023-03-27,C00403,P00006,3,0.1,Completed,2023-03-31,Store
ORD-12139,2023-03-27,C00603,P00029,3,0.05,Completed,2023-04-02,Online
ORD-12140,2023-03-27,C00707,P00001,3,0.1,Completed,2023-03-30,Online
ORD-12141,2023-03-27,C00214,P00047,1,0.1,Completed,2023-03-31,Store
ORD-12142,2023-03-27,C00512,P00035,2,0.05,Completed,2023-04-01,Online
ORD-12143,2023-03-27,C01067,P00028,3,0.05,Completed,2023-04-02,Online
ORD-12144,2023-03-27,C00305,P00021,3,0.05,Completed,2023-03-30,Online
ORD-12145,2023-03-28,C00761,P00030,1,0.1,Completed,2023-04-01,Store
ORD-12146,2023-03-28,C00275,P00005,2,0.05,Completed,2023-03-31,Store
ORD-12147,2023-03-28,C01101,P00030,3,0.05,Completed,2023-04-01,Store
ORD-12148,2023-03-28,C00239,P00037,2,0.0,Completed,2023-04-02,Online
ORD-12149,2023-03-28,C00923,P00016,3,0.0,Completed,2023-04-01,Online
ORD-12150,2023-03-28,C00242,P00035,3,0.05,Completed,2023-04-01,Store
ORD-12151,2023-03-28,C00701,P00050,3,0.1,Completed,2023-04-02,Store
ORD-12152,2023-03-28,C00050,P00032,2,0.05,Completed,2023-04-04,Online
ORD-12153,2023-03-28,C01090,P00022,3,0.1,Completed,2023-04-02,Store
ORD-12154,2023-03-28,C01161,P00043,2,0.05,Completed,2023-04-01,Online
ORD-12155,2023-03-28,C01156,P00007,1,0.1,Completed,2023-04-05,Store
ORD-12156,2023-03-28,C01166,P00032,2,0.1,Completed,2023-04-01,Store
ORD-12157,2023-03-28,C00988,P00025,2,0.05,Cancelled,,Online
ORD-12158,2023-03-28,C00869,P00046,1,0.1,Completed,2023-04-01,Store
ORD-12159,2023-03-28,C01059,P00040,2,0.0,Completed,2023-04-04,Online
ORD-12160,2023-03-28,C00834,P00015,3,0.0,Completed,2023-04-03,Online
ORD-12161,2023-03-28,C00233,P00050,3,0.0,Completed,2023-04-03,Store
ORD-12162,2023-03-28,C01102,P00034,3,0.0,Completed,2023-03-31,Store
ORD-12163,2023-03-28,C00112,P00046,2,0.0,Completed,2023-03-31,Online
ORD-12164,2023-03-28,C00018,P00004,1,0.1,Completed,2023-03-31,Online
ORD-12165,2023-03-28,C00528,P00027,2,0.0,Completed,2023-04-04,Store
ORD-12166,2023-03-28,C00780,P00011,3,0.05,Returned,2023-04-02,Store
ORD-12167,2023-03-28,C00705,P00009,1,0.1,Completed,2023-04-04,Store
ORD-12168,2023-03-28,C00079,P00049,3,0.05,Completed,2023-04-03,Online
ORD-12169,2023-03-28,C00234,P00031,3,0.1,Completed,2023-04-04,Store
ORD-12170,2023-03-28,C00847,P00004,3,0.05,Completed,2023-04-02,Online
ORD-12171,2023-03-28,C01141,P00047,2,0.05,Completed,2023-04-02,Online
ORD-12172,2023-03-28,C00298,P00026,2,0.1,Completed,2023-04-03,Online
ORD-12173,2023-03-28,C00780,P00026,1,0.0,Completed,2023-04-05,Store
ORD-12174,2023-03-28,C00394,P00018,2,0.0,Completed,2023-04-01,Store
ORD-12175,2023-03-28,C00216,P00022,3,0.05,Completed,2023-03-31,Online
ORD-12176,2023-03-28,C00511,P00036,1,0.0,Completed,2023-04-03,Store
ORD-12177,2023-03-28,C00493,P00019,1,0.1,Completed,2023-04-03,Online
ORD-12178,2023-03-29,C00148,P00023,3,0.05,Completed,2023-04-05,Online
ORD-12179,2023-03-29,C00169,P00045,1,0.05,Returned,2023-04-03,Store
ORD-12180,2023-03-29,C00231,P00027,3,0.05,Completed,2023-04-05,Store
ORD-12181,2023-03-29,C00446,P00009,3,0.0,Completed,2023-04-02,Store
ORD-12182,2023-03-29,C00193,P00004,2,0.05,Completed,2023-04-03,Online
ORD-12183,2023-03-29,C00363,P00045,3,0.0,Cancelled,,Online
ORD-12184,2023-03-29,C00308,P00012,1,0.1,Completed,2023-04-02,Store
ORD-12185,2023-03-29,C00324,P00002,1,0.0,Completed,2023-04-02,Online
ORD-12186,2023-03-29,C00727,P00037,2,0.05,Completed,2023-04-01,Online
ORD-12187,2023-03-29,C00448,P00018,1,0.0,Completed,2023-04-06,Online
ORD-12188,2023-03-29,C01011,P00034,2,0.05,Completed,2023-04-03,Online
ORD-12189,2023-03-29,C00856,P00034,3,0.0,Completed,2023-04-03,Store
ORD-12190,2023-03-29,C01103,P00003,1,0.1,Completed,2023-04-05,Online
ORD-12191,2023-03-29,C00393,P00050,1,0.1,Completed,2023-04-02,Online
ORD-12192,2023-03-29,C00738,P00040,2,0.1,Completed,2023-03-31,Online
ORD-12193,2023-03-29,C00544,P00031,1,0.1,Completed,2023-04-02,Online
ORD-12194,2023-03-29,C00117,P00028,2,0.05,Cancelled,,Online
ORD-12195,2023-03-29,C00116,P00013,3,0.0,Completed,2023-04-01,Online
ORD-12196,2023-03-29,C00810,P00028,1,0.1,Completed,2023-04-05,Store
ORD-12197,2023-03-29,C01037,P00045,1,0.05,Completed,2023-04-03,Store
ORD-12198,2023-03-29,C00117,P00017,3,0.0,Completed,2023-04-04,Online
ORD-12199,2023-03-29,C00222,P00031,3,0.05,Completed,2023-04-05,Online
ORD-12200,2023-03-29,C00151,P00020,1,0.05,Completed,2023-04-04,Online
ORD-12201,2023-03-29,C00332,P00050,1,0.1,Completed,2023-04-01,Store
ORD-12202,2023-03-30,C00497,P00014,2,0.05,Returned,2023-04-05,Online
ORD-12203,2023-03-30,C01198,P00015,3,0.05,Completed,2023-04-04,Store
ORD-12204,2023-03-30,C00279,P00033,2,0.05,Completed,2023-04-05,Online
ORD-12205,2023-03-30,C00925,P00002,2,0.0,Completed,2023-04-04,Store
ORD-12206,2023-03-30,C00421,P00046,3,0.0,Completed,2023-04-02,Online
ORD-12207,2023-03-30,C00162,P00036,3,0.1,Completed,2023-04-03,Store
ORD-12208,2023-03-30,C00504,P00001,2,0.05,Completed,2023-04-05,Online
ORD-12209,2023-03-30,C00582,P00048,1,0.05,Completed,2023-04-03,Store
ORD-12210,2023-03-30,C00758,P00045,2,0.0,Completed,2023-04-06,Store
ORD-12211,2023-03-30,C01050,P00004,2,0.05,Completed,2023-04-01,Online
ORD-12212,2023-03-30,C01036,P00036,3,0.0,Completed,2023-04-04,Online
ORD-12213,2023-03-30,C00369,P00050,1,0.1,Completed,2023-04-03,Online
ORD-12214,2023-03-30,C00624,P00039,1,0.1,Completed,2023-04-01,Online
ORD-12215,2023-03-30,C00852,P00009,3,0.1,Completed,2023-04-03,Store
ORD-12216,2023-03-31,C00518,P00041,3,0.1,Completed,2023-04-03,Store
ORD-12217,2023-03-31,C00492,P00043,1,0.0,Completed,2023-04-04,Online
ORD-12218,2023-03-31,C00991,P00015,3,0.05,Completed,2023-04-03,Online
ORD-12219,2023-03-31,C00926,P00017,3,0.0,Completed,2023-04-06,Online
ORD-12220,2023-03-31,C00931,P00029,2,0.1,Completed,2023-04-07,Store
ORD-12221,2023-03-31,C00069,P00030,2,0.1,Completed,2023-04-06,Online
ORD-12222,2023-03-31,C00063,P00050,3,0.05,Completed,2023-04-07,Online
ORD-12223,2023-03-31,C00821,P00036,3,0.05,Completed,2023-04-04,Online
ORD-12224,2023-03-31,C00030,P00022,3,0.0,Completed,2023-04-05,Online
ORD-12225,2023-03-31,C00111,P00006,3,0.0,Cancelled,,Store
ORD-12226,2023-03-31,C00269,P00009,3,0.1,Completed,2023-04-05,Store
ORD-12227,2023-03-31,C00799,P00027,1,0.0,Completed,2023-04-06,Online
ORD-12228,2023-03-31,C00997,P00030,1,0.05,Completed,2023-04-04,Store
ORD-12229,2023-03-31,C00118,P00025,3,0.0,Completed,2023-04-05,Store
ORD-12230,2023-03-31,C00703,P00050,3,0.0,Completed,2023-04-03,Online
ORD-12231,2023-03-31,C00973,P00036,3,0.05,Completed,2023-04-06,Store
ORD-12232,2023-03-31,C00136,P00023,2,0.1,Completed,2023-04-03,Store
ORD-12233,2023-03-31,C01025,P00016,3,0.05,Completed,2023-04-03,Store
ORD-12234,2023-03-31,C00954,P00012,1,0.0,Completed,2023-04-07,Online
ORD-12235,2023-03-31,C00074,P00001,2,0.0,Completed,2023-04-05,Online
ORD-12236,2023-03-31,C00114,P00039,3,0.05,Completed,2023-04-03,Online
ORD-12237,2023-03-31,C00464,P00010,3,0.05,Completed,2023-04-03,Store
ORD-12238,2023-04-01,C00373,P00029,3,0.1,Completed,2023-04-09,Online
ORD-12239,2023-04-01,C00380,P00015,3,0.0,Returned,2023-04-09,Store
ORD-12240,2023-04-01,C00819,P00038,3,0.05,Completed,2023-04-05,Online
ORD-12241,2023-04-01,C00257,P00014,1,0.05,Completed,2023-04-08,Online
ORD-12242,2023-04-01,C00187,P00017,2,0.05,Completed,2023-04-07,Online
ORD-12243,2023-04-01,C00962,P00003,2,0.05,Completed,2023-04-05,Store
ORD-12244,2023-04-01,C00989,P00026,3,0.0,Completed,2023-04-04,Online
ORD-12245,2023-04-01,C00393,P00025,2,0.0,Completed,2023-04-06,Online
ORD-12246,2023-04-01,C00332,P00044,2,0.0,Completed,2023-04-09,Store
ORD-12247,2023-04-01,C00543,P00026,1,0.0,Completed,2023-04-07,Online
ORD-12248,2023-04-01,C00862,P00020,3,0.05,Cancelled,,Online
ORD-12249,2023-04-01,C00862,P00044,3,0.1,Completed,2023-04-09,Store
ORD-12250,2023-04-01,C01122,P00013,2,0.05,Completed,2023-04-06,Store
ORD-12251,2023-04-01,C00162,P00036,3,0.1,Completed,2023-04-04,Store
ORD-12252,2023-04-01,C00567,P00011,1,0.0,Completed,2023-04-05,Store
ORD-12253,2023-04-01,C00596,P00034,1,0.1,Completed,2023-04-05,Store
ORD-12254,2023-04-01,C00475,P00018,1,0.0,Completed,2023-04-08,Store
ORD-12255,2023-04-01,C00181,P00001,2,0.05,Completed,2023-04-03,Online
ORD-12256,2023-04-01,C00466,P00021,2,0.0,Completed,2023-04-07,Store
ORD-12257,2023-04-01,C00959,P00029,1,0.0,Completed,2023-04-06,Online
ORD-12258,2023-04-01,C01192,P00019,1,0.1,Completed,2023-04-07,Online
ORD-12259,2023-04-01,C00304,P00021,2,0.1,Completed,2023-04-07,Online
ORD-12260,2023-04-01,C00800,P00032,1,0.0,Completed,2023-04-04,Store
ORD-12261,2023-04-01,C00848,P00001,1,0.05,Completed,2023-04-04,Store
ORD-12262,2023-04-01,C00279,P00047,2,0.1,Cancelled,,Store
ORD-12263,2023-04-01,C00665,P00043,1,0.1,Completed,2023-04-05,Store
ORD-12264,2023-04-01,C00508,P00035,1,0.05,Completed,2023-04-06,Online
ORD-12265,2023-04-01,C00494,P00043,1,0.0,Completed,2023-04-07,Store
ORD-12266,2023-04-01,C00884,P00048,3,0.0,Returned,2023-04-06,Store
ORD-12267,2023-04-02,C01024,P00023,2,0.05,Completed,2023-04-04,Store
ORD-12268,2023-04-02,C00916,P00044,1,0.1,Completed,2023-04-08,Store
ORD-12269,2023-04-02,C00753,P00048,2,0.05,Completed,2023-04-08,Online
ORD-12270,2023-04-02,C00865,P00036,2,0.0,Completed,2023-04-08,Store
ORD-12271,2023-04-02,C00893,P00032,3,0.0,Completed,2023-04-09,Store
ORD-12272,2023-04-02,C00216,P00017,1,0.05,Completed,2023-04-08,Online
ORD-12273,2023-04-02,C00285,P00004,2,0.0,Completed,2023-04-06,Store
ORD-12274,2023-04-02,C00302,P00036,3,0.05,Completed,2023-04-04,Online
ORD-12275,2023-04-02,C00213,P00044,3,0.1,Completed,2023-04-04,Online
ORD-12276,2023-04-02,C00678,P00048,1,0.05,Cancelled,,Online
ORD-12277,2023-04-02,C00165,P00036,3,0.0,Completed,2023-04-05,Online
ORD-12278,2023-04-02,C00727,P00026,3,0.0,Completed,2023-04-06,Store
ORD-12279,2023-04-02,C01006,P00030,2,0.05,Completed,2023-04-07,Store
ORD-12280,2023-04-02,C00197,P00039,2,0.1,Completed,2023-04-09,Online
ORD-12281,2023-04-02,C00335,P00046,2,0.1,Completed,2023-04-09,Online
ORD-12282,2023-04-02,C01158,P00048,3,0.0,Completed,2023-04-09,Store
ORD-12283,2023-04-02,C00378,P00008,3,0.0,Completed,2023-04-08,Store
ORD-12284,2023-04-02,C01094,P00015,2,0.0,Completed,2023-04-08,Store
ORD-12285,2023-04-02,C00894,P00025,1,0.1,Completed,2023-04-07,Store
ORD-12286,2023-04-03,C00610,P00024,3,0.1,Completed,2023-04-08,Online
ORD-12287,2023-04-03,C00570,P00030,2,0.05,Returned,2023-04-11,Store
ORD-12288,2023-04-03,C00897,P00044,1,0.0,Completed,2023-04-11,Online
ORD-12289,2023-04-03,C00169,P00015,1,0.1,Completed,2023-04-08,Store
ORD-12290,2023-04-03,C00507,P00004,1,0.1,Completed,2023-04-09,Online
ORD-12291,2023-04-03,C01130,P00023,1,0.0,Completed,2023-04-08,Store
ORD-12292,2023-04-03,C00704,P00027,1,0.1,Completed,2023-04-09,Online
ORD-12293,2023-04-03,C00131,P00009,1,0.0,Completed,2023-04-09,Store
ORD-12294,2023-04-03,C00536,P00004,3,0.1,Completed,2023-04-05,Online
ORD-12295,2023-04-03,C00588,P00010,1,0.05,Completed,2023-04-07,Store
ORD-12296,2023-04-03,C00204,P00022,3,0.05,Completed,2023-04-09,Online
ORD-12297,2023-04-03,C00570,P00021,3,0.05,Completed,2023-04-10,Store
ORD-12298,2023-04-03,C00268,P00044,3,0.0,Completed,2023-04-06,Online
ORD-12299,2023-04-03,C01049,P00034,2,0.05,Completed,2023-04-08,Store
ORD-12300,2023-04-03,C00511,P00004,2,0.1,Completed,2023-04-08,Online
ORD-12301,2023-04-03,C00035,P00014,3,0.1,Completed,2023-04-09,Online
ORD-12302,2023-04-03,C00090,P00017,3,0.05,Completed,2023-04-10,Store
ORD-12303,2023-04-03,C00982,P00045,3,0.05,Completed,2023-04-08,Store
ORD-12304,2023-04-03,C00052,P00032,3,0.0,Completed,2023-04-09,Store
ORD-12305,2023-04-03,C01038,P00039,1,0.05,Completed,2023-04-08,Store
ORD-12306,2023-04-03,C00427,P00040,1,0.0,Completed,2023-04-07,Store
ORD-12307,2023-04-03,C00068,P00046,3,0.1,Completed,2023-04-07,Store
ORD-12308,2023-04-03,C01090,P00005,2,0.1,Returned,2023-04-08,Store
ORD-12309,2023-04-03,C01057,P00027,1,0.0,Completed,2023-04-08,Store
ORD-12310,2023-04-03,C00561,P00021,3,0.0,Completed,2023-04-11,Online
ORD-12311,2023-04-03,C00179,P00050,2,0.0,Completed,2023-04-10,Online
ORD-12312,2023-04-03,C01108,P00017,2,0.1,Completed,2023-04-07,Online
ORD-12313,2023-04-03,C00072,P00021,1,0.0,Completed,2023-04-06,Online
ORD-12314,2023-04-03,C00573,P00020,3,0.05,Completed,2023-04-09,Store
ORD-12315,2023-04-03,C00007,P00023,2,0.0,Completed,2023-04-08,Store
ORD-12316,2023-04-03,C01039,P00004,3,0.1,Completed,2023-04-07,Store
ORD-12317,2023-04-03,C00360,P00034,1,0.05,Completed,2023-04-11,Store
ORD-12318,2023-04-03,C00921,P00039,2,0.1,Cancelled,,Store
ORD-12319,2023-04-03,C00399,P00020,3,0.05,Completed,2023-04-08,Store
ORD-12320,2023-04-03,C00607,P00003,1,0.05,Completed,2023-04-10,Online
ORD-12321,2023-04-04,C01131,P00048,1,0.05,Completed,2023-04-09,Online
ORD-12322,2023-04-04,C00850,P00002,2,0.05,Completed,2023-04-10,Store
ORD-12323,2023-04-04,C00508,P00029,3,0.1,Completed,2023-04-08,Store
ORD-12324,2023-04-04,C00626,P00032,3,0.0,Completed,2023-04-09,Online
ORD-12325,2023-04-04,C00155,P00033,2,0.05,Completed,2023-04-10,Store
ORD-12326,2023-04-04,C00542,P00048,3,0.05,Completed,2023-04-08,Store
ORD-12327,2023-04-04,C00039,P00023,2,0.1,Completed,2023-04-09,Store
ORD-12328,2023-04-04,C00555,P00043,3,0.0,Completed,2023-04-12,Store
ORD-12329,2023-04-04,C00879,P00017,3,0.05,Completed,2023-04-10,Store
ORD-12330,2023-04-04,C00948,P00018,3,0.1,Completed,2023-04-10,Online
ORD-12331,2023-04-04,C00996,P00046,3,0.1,Completed,2023-04-10,Store
ORD-12332,2023-04-04,C00453,P00027,2,0.05,Completed,2023-04-12,Online
ORD-12333,2023-04-04,C00210,P00002,3,0.0,Completed,2023-04-07,Store
ORD-12334,2023-04-04,C00627,P00038,3,0.1,Completed,2023-04-11,Online
ORD-12335,2023-04-04,C00116,P00009,3,0.0,Cancelled,,Store
ORD-12336,2023-04-04,C00903,P00050,1,0.05,Completed,2023-04-09,Online
ORD-12337,2023-04-04,C01185,P00050,2,0.1,Completed,2023-04-09,Online
ORD-12338,2023-04-04,C00774,P00010,1,0.1,Completed,2023-04-08,Online
ORD-12339,2023-04-04,C00197,P00042,3,0.1,Completed,2023-04-09,Online
ORD-12340,2023-04-04,C00223,P00011,2,0.0,Completed,2023-04-07,Store
ORD-12341,2023-04-04,C00654,P00021,2,0.05,Completed,2023-04-08,Store
ORD-12342,2023-04-04,C00574,P00002,3,0.0,Completed,2023-04-10,Online
ORD-12343,2023-04-04,C00100,P00021,2,0.0,Completed,2023-04-12,Online
ORD-12344,2023-04-04,C00813,P00030,3,0.05,Completed,2023-04-07,Store
ORD-12345,2023-04-04,C01147,P00008,3,0.0,Completed,2023-04-07,Store
ORD-12346,2023-04-04,C00915,P00011,2,0.05,Completed,2023-04-11,Online
ORD-12347,2023-04-04,C00830,P00024,2,0.05,Cancelled,,Online
ORD-12348,2023-04-04,C01046,P00037,3,0.05,Completed,2023-04-12,Store
ORD-12349,2023-04-04,C01062,P00010,2,0.05,Completed,2023-04-10,Online
ORD-12350,2023-04-04,C01091,P00028,2,0.0,Completed,2023-04-10,Online
ORD-12351,2023-04-05,C00320,P00001,3,0.0,Completed,2023-04-13,Online
ORD-12352,2023-04-05,C01159,P00008,1,0.0,Completed,2023-04-10,Online
ORD-12353,2023-04-05,C00194,P00047,3,0.0,Completed,2023-04-10,Online
ORD-12354,2023-04-05,C00801,P00047,2,0.1,Completed,2023-04-07,Online
ORD-12355,2023-04-05,C00164,P00003,2,0.0,Completed,2023-04-11,Online
ORD-12356,2023-04-05,C00998,P00016,2,0.05,Completed,2023-04-09,Store
ORD-12357,2023-04-05,C00617,P00038,3,0.0,Completed,2023-04-08,Store
ORD-12358,2023-04-05,C00567,P00013,3,0.0,Completed,2023-04-09,Online
ORD-12359,2023-04-05,C00627,P00008,3,0.0,Completed,2023-04-11,Online
ORD-12360,2023-04-05,C00029,P00037,1,0.05,Completed,2023-04-09,Online
ORD-12361,2023-04-05,C00133,P00033,3,0.1,Completed,2023-04-13,Online
ORD-12362,2023-04-05,C00516,P00006,1,0.1,Completed,2023-04-12,Store
ORD-12363,2023-04-05,C00680,P00008,1,0.1,Completed,2023-04-07,Online
ORD-12364,2023-04-05,C01105,P00045,1,0.05,Completed,2023-04-09,Online
ORD-12365,2023-04-05,C00992,P00023,1,0.05,Cancelled,,Online
ORD-12366,2023-04-05,C00515,P00049,3,0.1,Completed,2023-04-09,Online
ORD-12367,2023-04-05,C00122,P00009,2,0.05,Completed,2023-04-10,Online
ORD-12368,2023-04-05,C00702,P00026,1,0.0,Completed,2023-04-10,Online
ORD-12369,2023-04-05,C00067,P00025,2,0.0,Completed,2023-04-09,Online
ORD-12370,2023-04-05,C00958,P00048,1,0.05,Completed,2023-04-08,Online
ORD-12371,2023-04-05,C00438,P00012,1,0.1,Returned,2023-04-08,Online
ORD-12372,2023-04-05,C00294,P00029,3,0.05,Returned,2023-04-11,Online
ORD-12373,2023-04-05,C00484,P00017,2,0.1,Returned,2023-04-10,Store
ORD-12374,2023-04-05,C01151,P00014,1,0.1,Completed,2023-04-08,Store
ORD-12375,2023-04-05,C00232,P00006,1,0.0,Completed,2023-04-11,Online
ORD-12376,2023-04-05,C00801,P00003,1,0.05,Completed,2023-04-07,Store
ORD-12377,2023-04-05,C00439,P00022,2,0.0,Completed,2023-04-09,Store
ORD-12378,2023-04-05,C00375,P00025,1,0.05,Completed,2023-04-07,Store
ORD-12379,2023-04-06,C00917,P00001,2,0.1,Completed,2023-04-12,Online
ORD-12380,2023-04-06,C00071,P00043,2,0.05,Completed,2023-04-10,Store
ORD-12381,2023-04-06,C00368,P00009,3,0.05,Cancelled,,Online
ORD-12382,2023-04-06,C00988,P00002,3,0.05,Completed,2023-04-09,Online
ORD-12383,2023-04-06,C00099,P00044,2,0.05,Completed,2023-04-11,Online
ORD-12384,2023-04-06,C01120,P00043,2,0.0,Completed,2023-04-10,Store
ORD-12385,2023-04-06,C00273,P00042,3,0.0,Returned,2023-04-10,Online
ORD-12386,2023-04-06,C01176,P00018,3,0.0,Completed,2023-04-08,Online
ORD-12387,2023-04-06,C00998,P00048,2,0.05,Completed,2023-04-12,Online
ORD-12388,2023-04-06,C00136,P00044,2,0.0,Completed,2023-04-10,Store
ORD-12389,2023-04-06,C00126,P00042,3,0.1,Completed,2023-04-10,Online
ORD-12390,2023-04-06,C00074,P00016,3,0.1,Completed,2023-04-12,Online
ORD-12391,2023-04-06,C00278,P00023,3,0.1,Completed,2023-04-10,Store
ORD-12392,2023-04-06,C00097,P00023,2,0.0,Completed,2023-04-09,Store
ORD-12393,2023-04-06,C01139,P00047,2,0.0,Completed,2023-04-09,Store
ORD-12394,2023-04-06,C00423,P00001,3,0.05,Completed,2023-04-12,Online
ORD-12395,2023-04-06,C00983,P00031,1,0.0,Completed,2023-04-14,Online
ORD-12396,2023-04-06,C00504,P00001,1,0.05,Completed,2023-04-12,Online
ORD-12397,2023-04-06,C00969,P00032,3,0.1,Completed,2023-04-09,Store
ORD-12398,2023-04-06,C01066,P00011,1,0.05,Completed,2023-04-10,Store
ORD-12399,2023-04-06,C01162,P00007,3,0.05,Completed,2023-04-14,Online
ORD-12400,2023-04-06,C00404,P00008,2,0.05,Completed,2023-04-11,Store
ORD-12401,2023-04-06,C00226,P00020,3,0.05,Completed,2023-04-10,Store
ORD-12402,2023-04-06,C00773,P00033,1,0.1,Completed,2023-04-10,Online
ORD-12403,2023-04-06,C00884,P00035,1,0.1,Completed,2023-04-12,Online
ORD-12404,2023-04-06,C01063,P00006,1,0.1,Completed,2023-04-11,Store
ORD-12405,2023-04-06,C00728,P00042,1,0.05,Completed,2023-04-11,Store
ORD-12406,2023-04-06,C00563,P00049,1,0.0,Completed,2023-04-09,Online
ORD-12407,2023-04-06,C00711,P00049,1,0.0,Completed,2023-04-08,Store
ORD-12408,2023-04-07,C00048,P00017,1,0.1,Completed,2023-04-09,Online
ORD-12409,2023-04-07,C00754,P00017,3,0.1,Completed,2023-04-10,Store
ORD-12410,2023-04-07,C00554,P00036,3,0.1,Completed,2023-04-14,Online
ORD-12411,2023-04-07,C00943,P00019,3,0.0,Completed,2023-04-11,Store
ORD-12412,2023-04-07,C01009,P00036,2,0.05,Returned,2023-04-10,Online
ORD-12413,2023-04-07,C00049,P00048,3,0.0,Completed,2023-04-10,Store
ORD-12414,2023-04-07,C00024,P00029,1,0.1,Cancelled,,Online
ORD-12415,2023-04-07,C01018,P00038,1,0.1,Completed,2023-04-11,Store
ORD-12416,2023-04-07,C00431,P00011,3,0.0,Completed,2023-04-13,Store
ORD-12417,2023-04-07,C00702,P00048,3,0.0,Completed,2023-04-13,Store
ORD-12418,2023-04-07,C00781,P00037,2,0.0,Completed,2023-04-10,Online
ORD-12419,2023-04-07,C00367,P00031,1,0.0,Completed,2023-04-13,Store
ORD-12420,2023-04-07,C01060,P00037,3,0.0,Completed,2023-04-13,Online
ORD-12421,2023-04-07,C00608,P00038,2,0.0,Completed,2023-04-11,Online
ORD-12422,2023-04-07,C00238,P00020,2,0.05,Completed,2023-04-09,Online
ORD-12423,2023-04-07,C01147,P00029,3,0.1,Cancelled,,Store
ORD-12424,2023-04-07,C00282,P00031,2,0.1,Completed,2023-04-12,Store
ORD-12425,2023-04-07,C00665,P00001,3,0.1,Completed,2023-04-11,Store
ORD-12426,2023-04-07,C00961,P00029,3,0.0,Completed,2023-04-11,Online
ORD-12427,2023-04-07,C00946,P00015,2,0.05,Completed,2023-04-11,Online
ORD-12428,2023-04-07,C00926,P00022,2,0.1,Completed,2023-04-11,Online
ORD-12429,2023-04-07,C00642,P00002,3,0.05,Completed,2023-04-14,Online
ORD-12430,2023-04-07,C00567,P00020,2,0.0,Completed,2023-04-11,Store
ORD-12431,2023-04-08,C00204,P00044,3,0.05,Completed,2023-04-12,Store
